Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Approximate content monetization earnings,Negative feedback from users: Hide all,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks
1.22118E+17,6.15844E+13,Juankada Sabbie,"Goodnight Sabbies, dream of me 😘

#JuankadaSabbie #Sabbies #LuckySabbie #followersreelsfypシ゚viralシfypシ゚viralシalシ",,0,2/3/2026 6:00,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid037ZST3grccEKyYgN58FFkzwm4c2rhzfckKbKP6UotZiqXmeuMdPqCMU8ViVkhqsXol,0,0,Photos,,,,,Lifetime,744,290,34,29,4,1,53,27,26,0,,,,,,,
1.22118E+17,6.15844E+13,Juankada Sabbie,"Bawal ngani kasi mapagod!
Gabi na naman, relapse na naman 🥲

#JuankadaSabbie #Sabbies #LuckySabbie #foryoupagereels #followforfollowback","Bawal ngani kasi mapagod!
Gabi na naman, relapse na naman 🥲

#JuankadaSabbie #Sabbies #LuckySabbie #foryoupagereels #followforfollowback",16,2/3/2026 3:00,N/A,https://www.facebook.com/reel/2136225013794626/,1,0,Videos,,,,,Lifetime,1121,331,65,58,5,2,89,89,,0,,7730.561,9.543,0,0,0,
1.22118E+17,6.15844E+13,Juankada Sabbie,"Sana all namimis 😩
 
#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge #foryoupagereels","Sana all namimis 😩
 
#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge #foryoupagereels",6,2/3/2026 0:05,N/A,https://www.facebook.com/reel/1191760276452387/,0,0,Videos,,,,,Lifetime,1314,575,43,29,11,3,47,47,,0,,4622.506,6.179,0,0,0,
1.22118E+17,6.15844E+13,Juankada Sabbie,"Eto na entry ng bebot nyo, wag na mag pm! Chariz 😂

#JuankadaSabbie #Sabbies #LuckySabbie #foryoupagereels #trendingreelsvideo #bebot","Eto na entry ng bebot nyo, wag na mag pm! Chariz 😂

#JuankadaSabbie #Sabbies #LuckySabbie #foryoupagereels #trendingreelsvideo #bebot",15,2/2/2026 5:02,N/A,https://www.facebook.com/reel/1562200971730536/,0,0,Videos,,,,,Lifetime,694,518,28,24,3,1,20,20,,0,,4004.185,6.951,0,0,0,
1.22118E+17,6.15844E+13,Juankada Sabbie,"Nandito lang ako, waitings sa tawag mo 😉

 #JuankadaSabbie #Sabbies #LuckySabbie #foryoupagereels #followersreelsfypシ゚viralシfypシ゚viralシalシ","Nandito lang ako, waitings sa tawag mo 😉

 #JuankadaSabbie #Sabbies #LuckySabbie #foryoupagereels #followersreelsfypシ゚viralシfypシ゚viralシalシ",7,2/2/2026 2:18,N/A,https://www.facebook.com/reel/1506955883736936/,0,0,Videos,,,,,Lifetime,1175,741,37,31,6,0,26,26,,0,,4244.337,5.332,0,0,0,
1.22117E+17,6.15844E+13,Juankada Sabbie,"Anong point??? Powerpoint!

#JuankadaSabbie #Sabbies #LuckySabbie #foryourpage #foryoupagereels #followersreelsfypシ゚viralシfypシ゚viralシalシ","Anong point??? Powerpoint!

#JuankadaSabbie #Sabbies #LuckySabbie #foryourpage #foryoupagereels #followersreelsfypシ゚viralシfypシ゚viralシalシ",11,2/1/2026 19:56,N/A,https://www.facebook.com/reel/1163763305836417/,0,0,Videos,,,,,Lifetime,1809,1169,32,24,4,4,61,61,,0,,10345.427,7.982,0,0,0,
1.22117E+17,6.15844E+13,Juankada Sabbie,"i'll use my... Ay hindi tayo gaganyan 😜
Hello February! 🥰

#JuankadaSabbie #Sabbies #luckysabbie  #foryourpage #reels #followme","i'll use my... Ay hindi tayo gaganyan 😜
Hello February! 🥰

#JuankadaSabbie #Sabbies #luckysabbie  #foryourpage #reels #followme",16,2/1/2026 1:18,N/A,https://www.facebook.com/reel/1387753753096433/,0,0,Videos,,,,,Lifetime,583,431,24,21,3,0,16,16,,0,,2389.385,5.105,0,0,0,
1.22117E+17,6.15844E+13,Juankada Sabbie,Juankada Sabbie updated their cover photo.,,0,1/31/2026 18:46,N/A,https://www.facebook.com/photo.php?fbid=122117330301145396&set=a.122094606033145396&type=3,0,0,Photos,,,,,Lifetime,3,2,12,10,1,1,0,,,0,,,,,,,
1.22117E+17,6.15844E+13,Juankada Sabbie,Hello Feb-ibig 💗,,0,1/31/2026 18:45,N/A,https://www.facebook.com/photo.php?fbid=122117330133145396&set=a.122094562035145396&type=3,0,0,Photos,,,,,Lifetime,1627,625,91,76,13,2,74,57,17,0,,,,,,,
1.22117E+17,6.15844E+13,Juankada Sabbie,"3am na, relapse na? ☹️ 
Balik tayo self love Sabbies🤣

#JuankadaSabbie #LuckySabbie #Sabbie","3am na, relapse na? ☹️ 
Balik tayo self love Sabbies🤣

#JuankadaSabbie #LuckySabbie #Sabbie",22,1/31/2026 11:09,N/A,https://www.facebook.com/reel/920681117282419/,0,0,Videos,,,,,Lifetime,625,411,41,29,12,0,22,22,,0,,5246.594,11.258,0,0,0,
1.22117E+17,6.15844E+13,Juankada Sabbie,"A diva is a female version of a hustler, and this is what she looks like 😌✨

#JuankadaSabbie #LuckySabbie #Sabbie","A diva is a female version of a hustler, and this is what she looks like 😌✨

#JuankadaSabbie #LuckySabbie #Sabbie",18,1/31/2026 1:14,N/A,https://www.facebook.com/reel/897672896554563/,0,0,Videos,,,,,Lifetime,1447,592,61,56,4,1,99,99,,0,,10145.372,9.123,0,0,0,
1.22117E+17,6.15845E+13,Juankada Shann,"Fall for Juan365

Iniwan din ako agad sa ere nag text na lang si juankada ikay🤣🙄

#JuankadaShann #Shanshines #Followme #TagAFriend","Fall for Juan365

Iniwan din ako agad sa ere nag text na lang si juankada ikay🤣🙄

#JuankadaShann #Shanshines #Followme #TagAFriend",14,2/14/2026 23:01,mixed,https://www.facebook.com/reel/1441798873997171/,1,0,Videos,,,,,Lifetime,627,443,11,7,2,2,9,9,,0,,4578.888,10.336,0,0,0,
1.22117E+17,6.15845E+13,Juankada Shann,"Unfiltered joy only 🤍

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/14/2026 8:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02XQofwLd5YAZyidfjrXjgEn18ckHFr1WrXf1XVHTk5UVJUbem46EJetn3JqX2RdZpl,0,0,Photos,,,,,Lifetime,108,41,7,5,0,2,3,1,2,0,,,,,,,
1.22117E+17,6.15845E+13,Juankada Shann,"No stress, just vibes 😎✨ Laugh loud, live louder.

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/14/2026 2:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02iTKg5z9GRfbv94yX476Ej24bhXLNyDrr5yLKMqeTRTvrLf18hNwwikhTaYBBBk5Al,0,0,Photos,,,,,Lifetime,86,49,2,2,0,0,0,,,0,,,,,,,
1.22117E+17,6.15845E+13,Juankada Shann,"Paano ba ang babye? Kulitan with juankada host😘💗✨🥰🌈

#JuankadaShann #Shanshines #Followme #TagAFriend","Paano ba ang babye? Kulitan with juankada host😘💗✨🥰🌈

#JuankadaShann #Shanshines #Followme #TagAFriend",43,2/13/2026 20:30,uploaded,https://www.facebook.com/reel/1718418359133298/,1,0,Videos,,,,,Lifetime,262,189,12,6,4,2,8,8,,0,,2048.824,9.802,0,0,0,
1.22117E+17,6.15845E+13,Juankada Shann,"Smiles loud, outfit louder ✨

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/13/2026 16:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0rZUP6TY6eZj7DZxPUV6oijLAPgxQYZcDSQr2C7PP1H1L38aZ28EA51NXc5f79ebdl,0,0,Photos,,,,,Lifetime,77,45,6,5,1,0,8,7,1,0,,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Sino ang 8 inch ruler dito?

#JuankadaShann #Shanshines #Followme #TagAFriend","Sino ang 8 inch ruler dito?

#JuankadaShann #Shanshines #Followme #TagAFriend",9,2/13/2026 6:00,mixed,https://www.facebook.com/reel/2109808996457391/,1,0,Videos,,,,,Lifetime,66,38,9,4,4,1,5,5,,0,,276.636,7.093,0,0,0,
1.22116E+17,6.15845E+13,Juankada Shann,"Turning heads without even trying 💫

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/13/2026 2:08,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02hTYs9YFPUbVtQzCaQB7p26QDfRaLiFoZyhTwjYtpt56GzFDDbJRtzDdiH1z3RpmZl,0,0,Photos,,,,,Lifetime,769,328,15,4,1,10,15,8,7,0,,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Just me, making moments count ✨📸

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/11/2026 23:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0pooH91X2B9dhuJ8CnYHQKy4Qugf8nNTNDttzAQKv39iRbNWE372qNRdLKQDK3LGZl,0,0,Photos,,,,,Lifetime,77,46,7,7,0,0,0,,,0,,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Lipstick in hand, confidence on point. 💋✨

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/11/2026 20:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02tmTzGmBoGFHTEi7LdFwAqe7V6Uq9fvQvJe4spBKycgGFdijFzAM18eckN22PX6ktl,0,0,Photos,,,,,Lifetime,170,83,14,9,5,0,11,6,5,0,,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"It’s not just 𝗳𝗮𝘀𝗵𝗶𝗼𝗻, it’s a whole 𝘃𝗶𝗯𝗲  ✨

#JuankadaShann #Shanshines #Followme #TagAFriend #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended","It’s not just 𝗳𝗮𝘀𝗵𝗶𝗼𝗻, it’s a whole 𝘃𝗶𝗯𝗲  ✨

#JuankadaShann #Shanshines #Followme #TagAFriend #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended",21,2/11/2026 16:00,N/A,https://www.facebook.com/reel/2188758938330519/,1,0,Videos,,,,,Lifetime,44,41,6,4,2,0,3,3,,0,,221.814,6.161,0,0,0,
1.22116E+17,6.15845E+13,Juankada Shann,"Cloudy days, clear mind ☁️

#JuankadaShann #Shanshines #Followme #TagAFriend #ThoughtfulVibes",,0,2/10/2026 23:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0krnTxnCXYVVrRCK4HZjMefKNHNvANV456M1ms6LGr8219r9oVBoNp5c3nq5fAvzpl,0,0,Photos,,,,,Lifetime,92,53,8,8,0,0,1,,1,0,,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Yung kilig na kilig ka kay James Reid ganto din ba mararamdaman niyo kung nasa situation ko kayo?🤭 😍

#JuankadaShann #Shanshines #Followme #TagAFriend #WanderlustFeels #KiligFeels","Yung kilig na kilig ka kay James Reid ganto din ba mararamdaman niyo kung nasa situation ko kayo?🤭 😍

#JuankadaShann #Shanshines #Followme #TagAFriend #WanderlustFeels #KiligFeels",31,2/10/2026 20:01,N/A,https://www.facebook.com/reel/907910561745623/,1,0,Videos,,,,,Lifetime,588,535,17,16,1,0,5,5,,0,,4640.211,8.705,0,0,0,
1.22116E+17,6.15845E+13,Juankada Shann,"Walking with dreams, not deadlines 💫

#JuankadaShann #Shanshines #Followme #TagAFriend #WanderlustFeels",,0,2/10/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0twqo7EnYth1Cy7WPtma3xn5cV3Zw2fkWPAVqMhRpX5AmmhwBXSyubSxWDchtYfAZl,0,0,Photos,,,,,Lifetime,95,52,7,6,1,0,7,4,3,0,,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,Let's g #Shanshines,,0,2/10/2026 4:50,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0XVwSQ5zebt6jYazpp3T8LZHxiA1x2KaYaxyxZzyDdLPcEfm8FvkcAyE9Zq6EMCE7l,0,1,Photos,,,,,Lifetime,114,48,5,4,1,0,5,3,1,0,,,,,,,1
1.22116E+17,6.15845E+13,Juankada Shann,"Loveit🌸🌷

#JuankadaShann #Shanshines #Followme #TagAFriend","Loveit🌸🌷

#JuankadaShann #Shanshines #Followme #TagAFriend",9,2/10/2026 2:00,N/A,https://www.facebook.com/reel/1159950049548657/,1,0,Videos,,,,,Lifetime,98,80,9,8,1,0,2,2,,0,,328.081,4.152,0,0,0,
1.22116E+17,6.15845E+13,Juankada Shann,"Feel the beat, feel the magic 🎶✨

#JuankadaShann #Shanshines #Followme #TagAFriend","Feel the beat, feel the magic 🎶✨

#JuankadaShann #Shanshines #Followme #TagAFriend",12,2/9/2026 20:00,N/A,https://www.facebook.com/reel/1153969633453667/,1,0,Videos,,,,,Lifetime,96,54,11,8,2,1,2,2,,0,,809.502,13.956,0,0,0,
1.22116E+17,6.15845E+13,Juankada Shann,"Hi Shanshines 🌟

#JuankadaShann #Shanshines #Followme #TagAFriend","Hi Shanshines 🌟

#JuankadaShann #Shanshines #Followme #TagAFriend",6,2/9/2026 16:01,N/A,https://www.facebook.com/reel/2404258653413925/,1,0,Videos,,,,,Lifetime,295,218,11,7,3,1,3,3,,0,,1067.762,4.875,0,0,0,
1.22116E+17,6.15845E+13,Juankada Shann,"Move, groove, repeat! ✨

#JuankadaShann #Shanshines #Followme #TagAFriend","Move, groove, repeat! ✨

#JuankadaShann #Shanshines #Followme #TagAFriend",16,2/9/2026 3:01,N/A,https://www.facebook.com/reel/1645114889738521/,1,0,Videos,,,,,Lifetime,82,50,11,8,0,3,1,1,,0,,488.965,9.225,0,0,0,
1.22116E+17,6.15845E+13,Juankada Shann,"I like your style 😎

#JuankadaShann #Shanshines #Followme #TagAFriend","I like your style 😎

#JuankadaShann #Shanshines #Followme #TagAFriend",15,2/8/2026 23:00,N/A,https://www.facebook.com/reel/935099096362213/,1,0,Videos,,,,,Lifetime,75,46,11,8,2,1,3,3,,0,,377.663,6.993,0,0,0,
1.22116E+17,6.15845E+13,Juankada Shann,"Heart 💖 

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/8/2026 22:19,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02hgDdZ3oFAgMJwsAmjTk82gsG8UEH62BfNnvBuJtV9Q7GqPjxNvWuVE7R8modEXQMl,0,0,Photos,,,,,Lifetime,130,65,10,7,2,1,7,5,2,0,,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,who says you can't wear your skirt as a top?😘✨💗🌈 #PhotoLove #GoodVibesOnly #CapturedBeauty #JuanababeSena #Juanabies #Followme #TagAFriend,,0,2/8/2026 6:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02ZaixsnC87AuBMCiZ8znR5JoXbJzXbBSqrmKCKY8Z1SHfiJkJaQQDwZeWQBfjVdUUl,0,0,Photos,,,,,Lifetime,127,58,8,4,3,1,6,3,3,0,,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"𝗟𝗲𝘀𝘀 𝘁𝗮𝗹𝗸, 𝗺𝗼𝗿𝗲 𝘀𝗻𝗮𝗽𝘀𝗵𝗼𝘁𝘀 😉

 #PictureThis #PhotoVibes #VisualStory #JuanababeSena #Juanabies #Followme #TagAFriend",,0,2/8/2026 2:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid04cdviPtXLkPwerbta9u4LeAeKwA74ecoBRGTtg3RdJ7nQH8VCnQt1RiH8WnbK4mkl,0,0,Photos,,,,,Lifetime,67,39,4,3,1,0,2,1,1,0,,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Hindi lang pala gamit ang mga 𝗯𝗶𝗻𝗶𝗯𝘂𝗵𝗮𝘁 ng mga kagrador  😅

#JuanababeSena #Juanabies #Followme #TagAFriend","Hindi lang pala gamit ang mga 𝗯𝗶𝗻𝗶𝗯𝘂𝗵𝗮𝘁 ng mga kagrador  😅

#JuanababeSena #Juanabies #Followme #TagAFriend",35,2/7/2026 22:40,N/A,https://www.facebook.com/reel/1581181439591100/,1,0,Videos,,,,,Lifetime,83,54,10,7,2,1,10,10,,0,,732.596,12.416,0,0,0,
1.22116E+17,6.15845E+13,Juankada Shann,"No long story needed. The photos say it all. 📸

#Captured #InTheMoment #JuankadaShann #Shanshines #Followme",,0,2/6/2026 21:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0yXsscwKYQBBEZvsbumwVJAtC8fJoQAyESw27uRNKJNMvqn19KQh9WVfwZzGCfs9zl,0,0,Photos,,,,,Lifetime,97,52,3,2,1,0,9,4,5,0,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"Random photos, random luck! 🍀✨

#JuanababeSena #Juanabies #Followme #TagAFriend",,0,2/5/2026 20:49,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0BphAeyNhJHf94kGDoxqPBasVRmGa3CYvQhAfncGzXvHdKHucDcY7T4X3sTRi47gEl,0,0,Photos,,,,,Lifetime,342,169,10,5,1,4,12,5,7,0,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"Smiles, moments, and memories we’ll keep for a long time ✨

#SimpleJoy #HappyVibes #JuankadaShann #Shanshines #Followme",,0,2/5/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02dNZgTkUSv1q1xQZ3QGFViD3CDjD5V5yzi9TQXouhhZsfRKAbsTwArvSio9jDAirGl,0,0,Photos,,,,,Lifetime,140,67,8,6,2,0,6,3,3,0,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"Proof that great things are happening right here 👀

#BigEnergy #MomentsThatMatter #JuankadaShann #Shanshines #Followme","Proof that great things are happening right here 👀

#BigEnergy #MomentsThatMatter #JuankadaShann #Shanshines #Followme",20,2/5/2026 3:01,N/A,https://www.facebook.com/reel/1481872900121310/,1,0,Videos,,,,,Lifetime,322,299,3,3,0,0,1,1,,0,,1156.513,3.816,0,0,0,
1.22115E+17,6.15845E+13,Juankada Shann,"Big moments deserve big energy 💥

#DontMissOut #LevelUp #JuankadaShann #Shanshines #Followme",,0,2/4/2026 20:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0DKdBNJ9JHL88fpuGkmB4pCYfkEscoCJgsqKcCZjyLJzLnkKFPyYbaMfmGB4nmzi4l,0,0,Photos,,,,,Lifetime,230,112,12,10,2,0,18,10,8,0,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"Something exciting is happening with Juankada Geoff

#StayTuned #WhatsNext #Exclusive #JuankadaShann #Shanshines #Followme",,0,2/4/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0mzJyeP3JZoV1Vkw71Ae1TdGDMKUbnyy8zQTJRneUgatcFkp3uijfoUH9tRyzKscBl,0,0,Photos,,,,,Lifetime,157,78,7,4,3,0,10,5,5,0,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"Miss Universe 👑✨

#JuankadaShann #Shanshines #Followme #TagAFriend #MissUniverseVibes","Miss Universe 👑✨

#JuankadaShann #Shanshines #Followme #TagAFriend #MissUniverseVibes",15,2/4/2026 3:01,N/A,https://www.facebook.com/reel/2006444756587418/,0,0,Videos,,,,,Lifetime,128,82,9,6,3,0,6,6,,0,,756.002,8.894,0,0,0,
1.22115E+17,6.15845E+13,Juankada Shann,Shanshines join na kayo here! enjoy and good luck. 💙,,0,2/3/2026 21:19,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0LbB8zbRMniTEzejEjeaLFfGLgMWsDG4usyuP6EjKK3kZJHLsTsE7wGBBuCqUPngql,0,1,Text,,,,,Lifetime,62,74,7,4,3,0,21,21,,0,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"Front to the back, 𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀! ✨

#JuankadaShann #Shanshines #Followme #TagAFriend","Front to the back, 𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀! ✨

#JuankadaShann #Shanshines #Followme #TagAFriend",17,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1482446076557618/,1,0,Videos,,,,,Lifetime,97,76,14,11,1,2,5,5,,0,,477.004,5.888,0,0,0,
1.22115E+17,6.15845E+13,Juankada Shann,"𝘂𝗻𝗯𝗼𝘁𝗵𝗲𝗿𝗲𝗱 & 𝘂𝗻𝘀𝘁𝗼𝗽𝗽𝗮𝗯𝗹𝗲 😎

#JuankadaShann #Shanshines #Followme #TagAFriend #OOTDStatement",,0,2/2/2026 20:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02n5LHnUrmqfUSwc33cZiBevreWQxngF8myeywrbKSNfpuWzJQVGp9Ew79KhsFjKgUl,0,0,Photos,,,,,Lifetime,154,68,9,8,0,1,4,1,3,0,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,Kaya naman let's g mga shanshines and mga ka juankada catch me at color game live in juan365 at 2pm po lets roll the dice and are spinning wheel 😘✨💗🌈 #JUAN365 #Shanshines #JUANKADA #COLORGAME,,0,2/2/2026 19:42,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02nzjhyavZp7D74UB45LWCYmEq4xSragoxXtrkAVx3S1h98iHQWwrV9Zesmoe38DZAl,0,1,Text,,,,,Lifetime,55,42,10,8,2,0,11,11,,0,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗗𝗼 𝘆𝗼𝘂 𝘄𝗮𝗻𝘁 𝗺𝗮𝗴𝗶𝗰? ✨

#JuankadaShann #Shanshines #Followme #TagAFriend  #DoYouWantMagic","𝗗𝗼 𝘆𝗼𝘂 𝘄𝗮𝗻𝘁 𝗺𝗮𝗴𝗶𝗰? ✨

#JuankadaShann #Shanshines #Followme #TagAFriend  #DoYouWantMagic",15,2/2/2026 16:01,N/A,https://www.facebook.com/reel/3798178417152866/,1,0,Videos,,,,,Lifetime,130,69,16,4,2,10,6,6,,0,,703.201,7.901,0,0,0,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗪𝗔𝗟𝗔 𝗻𝗴 🤭🤭

#JuankadaShann #Shanshines #Followme #TagAFriend","𝗪𝗔𝗟𝗔 𝗻𝗴 🤭🤭

#JuankadaShann #Shanshines #Followme #TagAFriend",16,2/2/2026 3:00,N/A,https://www.facebook.com/reel/2845175199010052/,1,0,Videos,,,,,Lifetime,141,104,16,11,4,1,5,5,,0,,873.591,7.941,0,0,0,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗔𝗬 𝗠𝗔𝗟𝗜!hahahaha 😅💥

#JuankadaShann #Shanshines #Followme #TagAFriend","𝗔𝗬 𝗠𝗔𝗟𝗜!hahahaha 😅💥

#JuankadaShann #Shanshines #Followme #TagAFriend",9,2/1/2026 20:00,N/A,https://www.facebook.com/reel/1378718540234333/,1,0,Videos,,,,,Lifetime,103,54,15,10,4,1,12,12,,0,,535.374,8.498,0,0,0,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗡𝗼𝘁 𝗷𝘂𝘀𝘁 𝗮 𝗽𝗵𝗼𝘁𝗼 𝗶𝘁’𝘀 𝗮 𝘄𝗵𝗼𝗹𝗲 𝘀𝘁𝗼𝗿𝘆 𝗶𝗻 𝗼𝗻𝗲 𝗳𝗿𝗮𝗺𝗲

#StoryInAPhoto #CreativeShots  #Memories #CapturedMoments #JuankadaShann #Shanshines #Followme",,0,2/1/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid034USidWr11TgJQ3G7vgw3xz691U8y3PzZm4erNYwqGpKJBxPCQUKvwnPMmTRqiVmYl,0,0,Photos,,,,,Lifetime,92,50,4,3,1,0,7,6,1,0,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"Kapag hindi niyo na 𝗽𝗮𝗻𝘀𝗶𝗻 yon, ewan ko na lang! 💥

#JuankadaShann #Shanshines #Followme #TagAFriend #JuanadaZia","Kapag hindi niyo na 𝗽𝗮𝗻𝘀𝗶𝗻 yon, ewan ko na lang! 💥

#JuankadaShann #Shanshines #Followme #TagAFriend #JuanadaZia",11,2/1/2026 3:00,N/A,https://www.facebook.com/reel/1265259705497474/,1,0,Videos,,,,,Lifetime,70,51,6,5,1,0,2,2,,0,,580.132,11.839,0,0,0,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗦𝗼𝗺𝗲 𝗽𝗵𝗼𝘁𝗼𝘀 𝗮𝗿𝗲𝗻’𝘁 𝗷𝘂𝘀𝘁 𝗽𝗶𝗰𝘁𝘂𝗿𝗲𝘀 🥹

#HeartfeltMoments #MemoriesForLife  #Memories #CapturedMoments #JuankadaShann #Shanshines #Followme",,0,2/1/2026 0:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02nc2CMRwSiBAxyc2P1MbydTNfksCq3KyVwagpwnw9LTZf6e3NKbE1qmikaS4Dv4qpl,0,0,Photos,,,,,Lifetime,90,49,6,5,1,0,10,7,3,0,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,Its FEB IBIG💗month kaya naman SHANSHINES✨ spread some good vibes and happiness this FEB IBIG🥰🌈💗 #JuankadaShann #Shanshines #Followme #LuckyVibes #GoodVibesOnly,,0,1/31/2026 20:51,N/A,https://www.facebook.com/photo.php?fbid=122114661465149417&set=a.122099315145149417&type=3,0,0,Photos,,,,,Lifetime,140,74,15,13,1,1,0,,,0,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗠𝗮𝗶𝗻 𝗰𝗵𝗮𝗿𝗮𝗰𝘁𝗲𝗿 𝗲𝗻𝗲𝗿𝗴𝘆, 𝗰𝗮𝗽𝘁𝘂𝗿𝗲𝗱 𝗽𝗲𝗿𝗳𝗲𝗰𝘁𝗹𝘆 🎬

#MainCharacter #ConfidenceLook #Memories #CapturedMoments #JuankadaShann #Shanshines #Followme",,0,1/31/2026 20:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02zFpAamswJWXdCKZnAtkg4fe5T2hhURyzg2khsSqzGCvFsuXaXQsdkGiDCtXPynuNl,0,0,Photos,,,,,Lifetime,100,48,7,7,0,0,7,5,2,0,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,O TO THE M TO THE G! Hey SHANSHINES✨🌈💗🥰,,0,1/31/2026 18:15,N/A,https://www.facebook.com/photo.php?fbid=122114651685149417&set=a.122099314527149417&type=3,0,0,Photos,,,,,Lifetime,135,71,16,15,1,0,4,4,,0,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗖𝗿𝗮𝘇𝘆 𝗺𝗼𝗺𝗲𝗻𝘁𝘀. 𝗥𝗲𝗮𝗹 𝘀𝗺𝗶𝗹𝗲𝘀. 𝗨𝗻𝗳𝗼𝗿𝗴𝗲𝘁𝘁𝗮𝗯𝗹𝗲 𝗺𝗲𝗺𝗼𝗿𝗶𝗲𝘀 📸

#GoodTimes #Memories #CapturedMoments #JuankadaShann #Shanshines #Followme #Y2K",,0,1/31/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02UyAESUjPSZywJBAZsq23goCRZcJCBy8SsnjYozHFPNLCVzWvsshiuW6whHJ7xRUol,0,0,Photos,,,,,Lifetime,92,46,5,5,0,0,0,,,0,,,,,,,
