"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Matched Audience Targeting Consumption (Photo Click)","Other Clicks","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","Link Clicks","Negative feedback from users: Hide"
122099315109149417,61584482528597,"Juankada Shann","Juankada Shann added a new photo.",,0,"12/03/2025 20:15",N/A,https://www.facebook.com/photo.php?fbid=122099315109149417&set=a.122099314527149417&type=3,0,0,Photos,,,,,Lifetime,732,290,22,17,1,4,5,1,4,,,,,,,
1301240762041674,100064672885113,"Juankada host Drae","Juankada host Drae updated their cover photo.",,0,"12/28/2025 08:27",N/A,https://www.facebook.com/photo.php?fbid=1301240762041674&set=a.467749982057427&type=3,0,0,Photos,,,,,Lifetime,0,0,2,2,0,0,0,,,,,,,
1303199065179177,100064672885113,"Juankada host Drae","Bagong taon, bagong saya!
Mga Juankada, this is your host Drae! 😄
Tara na sa walang katapusang kulitan at tawanan sa Color Game LIVE today! 🎨🎊

#Juan365 #JuankadaHostDrae
#Juan365ColorGame #Juan365Studios #ALLINJUANLIVE #JuankadaHosts #Juankada",,0,"12/30/2025 22:00",N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid0kXDEe6e8WZC9EXsjMqSEfyPGP2QQ9ySXT1QHeQHfnzuwLZCppTkrsbnUS15rrFSCl,0,0,Photos,,,,,Lifetime,1315,445,63,56,5,2,173,89,84,,,,,
1302568908575526,100064672885113,"Juankada host Drae",,,0,"12/30/2025 03:20",N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid027nXCeprzb9YzWtrUPyU3VgjHMchVnopkoC4P8eURFMAi6DUgZKAXe9ZZfwZRJpwBl,0,1,Photos,,,,,Lifetime,189,62,3,3,0,0,2,1,1,,,,,
1302568151908935,100064672885113,"Juankada host Drae",,,0,"12/30/2025 03:19",N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid02eCoxRgxzZSeh3rtgN1YXdUaisBLuJa7sYHCAkYSTxadEE4zWV9u3TEU1DPJZPPF5l,0,1,Videos,,,,,Lifetime,,56,1,1,0,0,1,,1,,,,,
1302542651911485,100064672885113,"Juankada host Drae","Magandang gabi, Juankada! It’s your Juankada host Drae—naka-subaybay ka na ba? Tara na, sabay-sabay tayong makipagkulitan. Habol na!

#Juan365 #JuankadaHostDrae
#Juan365ColorGame #Juan365Studios #ALLINJUANLIVE #JuankadaHosts #Juankada","Magandang gabi, Juankada! It’s your Juankada host Drae—naka-subaybay ka na ba? Tara na, sabay-sabay tayong makipagkulitan. Habol na!

#Juan365 #JuankadaHostDrae
#Juan365ColorGame #Juan365Studios #ALLINJUANLIVE #JuankadaHosts #Juankada",9,"12/30/2025 02:28",N/A,https://www.facebook.com/reel/2053087922192371/,0,0,Videos,,,,,Lifetime,202,109,15,15,0,0,14,,14,1557.299,10.89,0,0,0
1301242715374812,100064672885113,"Juankada host Drae",,,0,"12/28/2025 08:31",N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid02oUT9yRXUvYLpTzS5kGgiz5fUMGDVhgAco7DukdedtQFRwyfkkDs2jihraV1xytxXl,0,1,Text,,,,,Lifetime,,70,0,0,0,0,3,,3,,,,,
1301242652041485,100064672885113,"Juankada host Drae",,,0,"12/28/2025 08:30",N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid02Zz53ZWc45qqaFegcVh6ucNhbxHfjRMmVRkrJKnq6KHppwvsZF724LzYqB8j5BaC8l,0,1,Videos,,,,,Lifetime,,55,0,0,0,0,0,,,,,,,
1301242532041497,100064672885113,"Juankada host Drae",,,0,"12/28/2025 08:30",N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid0pybtvNhoCCUKshXc7RPq8Sk1H82duvm7bLVANKZoTA7x5bEqtdd2hXmd54M1ThQzl,0,1,Photos,,,,,Lifetime,104,50,1,1,0,0,0,,,,,,,
1301242452041505,100064672885113,"Juankada host Drae","Guess na JuanKada!

How To Join:
1️⃣ Like & Follow Juan365 Studios ( https://www.facebook.com/Juan365Studios )
2️⃣ Share this post and mention Juan365 and Juan365 Studios as your caption and don’t forget to use #Juan365 #AllInJuanSaSaya
3️⃣ Comment your Answer, Juan365 User ID  at i-attach ang screenshot bilang proof na nagawa mo ang steps (Like + Follow + Share)

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"12/28/2025 08:30",N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid028A334kYbUm9r9ckfJmYwvefvBNmk4bZTvzPFhFviQna8qja2oNHDsSU5juWeYthXl,0,1,Photos,,,,,Lifetime,102,47,1,1,0,0,0,,,,,,,
1301242255374858,100064672885113,"Juankada host Drae",,,0,"12/28/2025 08:30",N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid02Bq71UvPntVihnJuQZ6kC27h3vMM2q1qfGGmTmUicHgydA7GB8jVmgoNJoEATdJwgl,0,1,Photos,,,,,Lifetime,106,43,0,0,0,0,0,,,,,,,
1301241125374971,100064672885113,"Juankada host Drae","Juankada host Drae added a new photo.",,0,"12/28/2025 08:28",N/A,https://www.facebook.com/photo.php?fbid=1301241125374971&set=a.467750008724091&type=3,0,0,Photos,,,,,Lifetime,76,42,1,1,0,0,0,,,,,,,
